"date","ticker","shares","closing_price","portfolio_value","received_dividends","name","portfolio"
"2021-08-28","LMT",130,"361.99","47058.70","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-08-29","LMT",130,"361.99","47058.70","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-08-30","LMT",130,"362.05","47066.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-08-31","LMT",130,"359.80","46774.00","338.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-01","LMT",130,"356.66","46365.80","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-02","LMT",130,"358.05","46546.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-03","LMT",130,"356.00","46280.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-04","LMT",130,"356.00","46280.00","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-05","LMT",130,"356.00","46280.00","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-06","LMT",130,"356.00","46280.00","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-07","LMT",130,"349.20","45396.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-08","LMT",130,"351.46","45689.80","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-09","LMT",130,"348.93","45360.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-10","LMT",130,"345.88","44964.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-11","LMT",130,"345.88","44964.40","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-12","LMT",130,"345.88","44964.40","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-13","LMT",130,"346.31","45020.30","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-14","LMT",130,"344.34","44764.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-15","LMT",130,"345.07","44859.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-16","LMT",130,"341.50","44395.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-17","LMT",130,"340.98","44327.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-18","LMT",130,"340.98","44327.40","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-19","LMT",130,"340.98","44327.40","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-20","LMT",130,"338.46","43999.80","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-21","LMT",130,"336.05","43686.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-22","LMT",130,"341.73","44424.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-23","LMT",130,"344.20","44746.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-24","LMT",130,"349.52","45437.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-25","LMT",130,"349.52","45437.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-26","LMT",130,"349.52","45437.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-27","LMT",130,"353.36","45936.80","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-28","LMT",130,"352.15","45779.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-29","LMT",130,"350.29","45537.70","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-09-30","LMT",130,"345.10","44863.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-01","LMT",130,"347.80","45214.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-02","LMT",130,"347.80","45214.00","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-03","LMT",130,"347.80","45214.00","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-04","LMT",130,"345.99","44978.70","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-05","LMT",130,"347.75","45207.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-06","LMT",130,"349.99","45498.70","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-07","LMT",130,"351.78","45731.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-08","LMT",130,"353.75","45987.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-09","LMT",130,"353.75","45987.50","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-10","LMT",130,"353.75","45987.50","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-11","LMT",130,"357.08","46420.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-12","LMT",130,"358.12","46555.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-13","LMT",130,"361.76","47028.80","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-14","LMT",130,"362.07","47069.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-15","LMT",130,"365.62","47530.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-16","LMT",130,"365.62","47530.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-17","LMT",130,"365.62","47530.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-18","LMT",130,"365.00","47450.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-19","LMT",130,"371.07","48239.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-20","LMT",130,"371.13","48246.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-21","LMT",130,"373.14","48508.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-22","LMT",130,"374.60","48698.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-23","LMT",130,"374.60","48698.00","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-24","LMT",130,"374.60","48698.00","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-25","LMT",130,"376.33","48922.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-26","LMT",130,"331.91","43148.30","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-27","LMT",130,"330.94","43022.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-28","LMT",130,"331.39","43080.70","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-29","LMT",130,"332.32","43201.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-30","LMT",130,"332.32","43201.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-10-31","LMT",130,"332.32","43201.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-01","LMT",130,"330.93","43020.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-02","LMT",130,"326.31","42420.30","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-03","LMT",130,"331.35","43075.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-04","LMT",130,"335.50","43615.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-05","LMT",130,"339.89","44185.70","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-06","LMT",130,"339.89","44185.70","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-07","LMT",130,"339.89","44185.70","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-08","LMT",130,"341.78","44431.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-09","LMT",130,"338.17","43962.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-10","LMT",130,"337.63","43891.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-11","LMT",130,"335.89","43665.70","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-12","LMT",130,"339.06","44077.80","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-13","LMT",130,"339.06","44077.80","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-14","LMT",130,"339.06","44077.80","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-15","LMT",130,"340.92","44319.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-16","LMT",130,"340.37","44248.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-17","LMT",130,"341.99","44458.70","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-18","LMT",130,"342.08","44470.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-19","LMT",130,"341.44","44387.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-20","LMT",130,"341.44","44387.20","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-21","LMT",130,"341.44","44387.20","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-22","LMT",130,"344.98","44847.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-23","LMT",130,"345.18","44873.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-24","LMT",130,"343.58","44665.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-25","LMT",130,"343.58","44665.40","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-26","LMT",130,"342.72","44553.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-27","LMT",130,"342.72","44553.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-28","LMT",130,"342.72","44553.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-29","LMT",130,"341.23","44359.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-11-30","LMT",130,"333.32","43331.60","364.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-01","LMT",130,"328.42","42694.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-02","LMT",130,"330.53","42968.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-03","LMT",130,"333.81","43395.30","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-04","LMT",130,"333.81","43395.30","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-05","LMT",130,"333.81","43395.30","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-06","LMT",130,"339.96","44194.80","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-07","LMT",130,"339.17","44092.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-08","LMT",130,"341.08","44340.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-09","LMT",130,"343.60","44668.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-10","LMT",130,"344.88","44834.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-11","LMT",130,"344.88","44834.40","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-12","LMT",130,"344.88","44834.40","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-13","LMT",130,"345.55","44921.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-14","LMT",130,"345.64","44933.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-15","LMT",130,"344.42","44774.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-16","LMT",130,"344.84","44829.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-17","LMT",130,"344.14","44738.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-18","LMT",130,"344.14","44738.20","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-19","LMT",130,"344.14","44738.20","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-20","LMT",130,"337.42","43864.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-21","LMT",130,"340.77","44300.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-22","LMT",130,"343.14","44608.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-23","LMT",130,"347.02","45112.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-24","LMT",130,"347.02","45112.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-25","LMT",130,"347.02","45112.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-26","LMT",130,"347.02","45112.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-27","LMT",130,"350.28","45536.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-28","LMT",130,"353.75","45987.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-29","LMT",130,"354.27","46055.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-30","LMT",130,"353.58","45965.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2021-12-31","LMT",130,"355.41","46203.30","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-01","LMT",130,"355.41","46203.30","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-02","LMT",130,"355.41","46203.30","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-03","LMT",130,"354.36","46066.80","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-04","LMT",130,"361.99","47058.70","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-05","LMT",130,"358.14","46558.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-06","LMT",130,"358.00","46540.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-07","LMT",130,"360.14","46818.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-08","LMT",130,"360.14","46818.20","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-09","LMT",130,"360.14","46818.20","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-10","LMT",130,"363.25","47222.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-11","LMT",130,"364.14","47338.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-12","LMT",130,"361.30","46969.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-13","LMT",130,"365.18","47473.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-14","LMT",130,"372.62","48440.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-15","LMT",130,"372.62","48440.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-16","LMT",130,"372.62","48440.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-17","LMT",130,"372.62","48440.60","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-18","LMT",130,"376.54","48950.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-19","LMT",130,"377.33","49052.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-20","LMT",130,"375.13","48766.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-21","LMT",130,"371.20","48256.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-22","LMT",130,"371.20","48256.00","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-23","LMT",130,"371.20","48256.00","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-24","LMT",130,"373.33","48532.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-25","LMT",130,"387.17","50332.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-26","LMT",130,"391.24","50861.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-27","LMT",130,"389.08","50580.40","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-28","LMT",130,"393.15","51109.50","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-29","LMT",130,"393.15","51109.50","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-30","LMT",130,"393.15","51109.50","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-01-31","LMT",130,"389.13","50586.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-01","LMT",130,"387.01","50311.30","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-02","LMT",130,"387.34","50354.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-03","LMT",130,"389.70","50661.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-04","LMT",130,"389.33","50612.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-05","LMT",130,"389.33","50612.90","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-06","LMT",130,"389.33","50612.90","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-07","LMT",130,"392.34","51004.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-08","LMT",130,"396.04","51485.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-09","LMT",130,"394.54","51290.20","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-10","LMT",130,"385.43","50105.90","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-11","LMT",130,"396.19","51504.70","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-12","LMT",130,"396.19","51504.70","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-13","LMT",130,"396.19","51504.70","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-14","LMT",130,"386.97","50306.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-15","LMT",130,"382.22","49688.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-16","LMT",130,"386.90","50297.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-17","LMT",130,"388.77","50540.10","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-18","LMT",130,"386.46","50239.80","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-19","LMT",130,"386.46","50239.80","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-20","LMT",130,"386.46","50239.80","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-21","LMT",130,"386.46","50239.80","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-22","LMT",130,"386.20","50206.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-23","LMT",130,"388.90","50557.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-24","LMT",130,"395.71","51442.30","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-25","LMT",130,"409.49","53233.70","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-26","LMT",130,"409.49","53233.70","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-27","LMT",130,"409.49","53233.70","0","Lockheed Martin Corporation","Portfolio Joshua"
"2022-02-28","LMT",130,"433.80","56394.00","364.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-03-01","LMT",130,"456.61","59359.30","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-03-02","LMT",130,"450.00","58500.00","0.00","Lockheed Martin Corporation","Portfolio Joshua"
"2022-03-03","LMT",130,"447.82","58216.60","0.00","Lockheed Martin Corporation","Portfolio Joshua"
